title,content,date
Autre : Siparex cède une partie de sa participation dans Texelis,"Siparex annonce la cession partielle de sa participation minoritaire dans Texelis (112 M€ de CA en 2023, Nouvelle-Aquitaine / FRA), entreprise spécialisée dans la conception, la fabrication et la maintenance de systèmes de mobilité pour les véhicules militaires, les trains ou encore les bus, en se concentrant sur les transmissions, les essieux et les systèmes de propulsion. L'objectif de cette opération est de générer une plus-value tout en renforçant l'autonomie de l'entreprise et préparant sa croissance future. Pour rappel, Texelis est également soutenue par un pool d'investisseurs, dont Crédit Agricole Régions Investissement, IRDI Capital Investissement, Bpifrance et Ouest Croissance (Siparex, communiqué de presse)",17/10/2024
Build-up : Marlink s’offre le leader de la cybersécurité maritime Port-IT,"Détenue par Providence Equity Partners et soutenue minoritairement par Ardian et Seven2, Marlink (694 M€ de CA en 2023, Île-de-France / FRA), société spécialisée dans la communication par satellite terrestre et maritime, a acquis 100 % de Port-IT (c. 5 M€ de CA en 2023, Hollande-Méridionale / NLD), fournisseur de solutions de cybersécurité spécialement conçues pour l'industrie maritime, offrant des services visant à protéger les navires, les équipages et les cargaisons contre les menaces cybernétiques. Cette acquisition vient renforcer la plateforme de Diverto, entreprise récemment intégrée à Marlink, et permettra de créer une unité de cybersécurité dédiée, regroupant 130 experts et quatre Centres d'Opérations de Sécurité (COS) à l'échelle mondiale (Marlink, communiqué de presse)",17/10/2024
Build-up : AB Tasty acquiert la plateforme d'optimisation de l'expérience utilisateur Potions,"Présente dans le portefeuille d'ISAI, Siparex, Omnes Capital, Crédit Mutuel Equity, Partech Partners et Korelya Capital, AB Tasty (New York / USA), société d’optimisation de l’expérience client qui aide les marques et les entreprises à créer de meilleures expériences utilisateur sur leurs sites web ou leurs applications, acquiert Potions (Normandie / FRA), plateforme qui propose des solutions de personnalisation dynamique pour les sites web afin d'améliorer l'expérience utilisateur grâce à l'intelligence artificielle qui adapte le contenu et le design des sites en temps réel selon le comportement et les préférences des visiteurs. L'acquisition de Potions permettra à AB Tasty d'élargir son expertise, en particulier dans le domaine du merchandising (presse)",17/10/2024
Acquisition : Le spécialiste du reporting ESG Auxo Dynamics lève 3 M€,"Dans le cadre d'un tour d'amorçage, Auxo Dynamics (Auvergne-Rhône-Alpes / FRA), plateforme intégrée qui automatise la collecte et l'analyse des données extra-financières, facilitant ainsi le respect des exigences de reporting ESG, y compris celles imposées par la directive CSRD, lève 3 M€ auprès du fonds We Positive Invest 2 d’Arkéa Capital et de la Banque des Territoires. Avec les fonds levés, Auxo prévoit de renforcer ses équipes en recrutant une vingtaine de personnes pour accompagner son développement, et de poursuivre le développement de sa plateforme innovante avec de nouvelles fonctionnalités avancées (Arkéa Capital, communiqué de presse)",17/10/2024
Acquisition : Andera Partners investit dans le fournisseur de services de nettoyage industriel CTP environnement,"Andera Partners annonce son investissement dans CTP environnement (c. 45 M€ de CA en 2023, Île-de-France / FRA), société spécialisée dans les services de nettoyage industriel et le traitement des eaux usées qui propose des services de nettoyage chimique, de traitement des effluents et de décontamination pour divers secteurs tels que l'énergie, la pétrochimie et les industries lourdes. Cette collaboration, soutenue par un réinvestissement de l'investisseur existant Bpifrance, vise à renforcer la présence internationale de l'entreprise et à développer son offre de services. CTP Environnement prévoit de poursuivre sa croissance organique et externe, notamment en Europe et en Amérique du Nord, pour devenir un acteur clé dans les solutions environnementales industrielles (Andera Partners, communiqué de presse)",17/10/2024
Build-up : Groupe Lacour acquiert le développeur de systèmes de gestion des concessionnaires Dragon2000,"Détenu par The Carlyle Group et présent au portefeuille de CAPZA, Groupe Lacour (50 M€ de CA en 2023, Centre-Val de Loire / FRA), fournisseur de solutions logicielles destinées aux acteurs dans l’industrie automobile tels que les ateliers de réparation automobile, les concessionnaires automobiles, les vitriers, les experts en sinistres, les assureurs et les gestionnaires de flotte, acquiert Dragon2000 (Centrale Est / ENG), entreprise spécialisée dans les systèmes de gestion pour concessionnaires automobiles, ainsi que la création de sites web et d'applications mobiles pour ce secteur. Cet achat stratégique vise à renforcer la présence de Groupe Lacour dans l'industrie automobile en intégrant les solutions technologiques de Dragon2000, connues pour leur performance en gestion de concessionnaires et d'ateliers de réparation (presse)",17/10/2024
"Build-up : Syntax Systems acquiert la société spécialisée dans les technologies SAP, Argon Supply Chain Solutions","Soutenue par Novacap Investments et Ardian, Syntax Systems (Québec / CAN), société qui développe et met en œuvre des solutions de planification des ressources d'entreprise et d'autres solutions technologiques pour des entreprises de différentes tailles, acquiert Argon Supply Chain Solutions (Est / ENG), société spécialisée dans la mise en œuvre de solutions d'exécution de la chaîne d'approvisionnement basées sur la technologie SAP, permettant à ses clients de réduire les coûts et d'améliorer l'efficacité opérationnelle. Grâce à cette alliance, Syntax pourra mieux soutenir ses clients à travers un éventail élargi de services (Novacap Investments, communiqué de presse)",16/10/2024
Acquisition : Momentum Invest acquiert le distributeur de pièces détachées pour engins industriels Akore,"À l’occasion d’une première opération de LBO primaire, Momentum Invest acquiert une participation majoritaire dans Automotive Korean Original Equipment (Akore) (17 M€ de CA en 2023, Île-de-France / FRA), entreprise spécialisée dans la fabrication, le négoce, l'importation et la distribution de pièces détachées pour engins industriels tels que les engins de construction, agricoles et de manutention. Momentum est désormais co-actionnaire de l'entreprise aux côtés du fondateur, qui en était auparavant l'unique propriétaire. Un groupe de managers a également été intégré à l'actionnariat dans le cadre de cette opération (presse)",16/10/2024
Zoom sur une nomination : Abenex promeut Sander de Lange au poste d'associé,"Abenex annonce la promotion de Sander de Lange au poste d'associé. Après avoir débuté comme co-responsable au bureau d'Amsterdam en 2023, Sander de Lange a assisté Abenex lors de ses premiers engagements aux Pays-Bas. Avec la promotion de ce premier associé international, Abenex vise à renforcer son portefeuille existant et à rechercher de nouvelles opportunités d'investissement dans le Benelux, une région qui offre des opportunités d'investissement attrayantes (Abenex, communiqué de presse)",16/10/2024
Acquisition : Montefiore acquiert la chaîne de magasins d'optique Demenego,"Montefiore Investment VI acquiert, auprès de Vam Investments, une participation majoritaire dans Demenego (39 M€ de CA en 2023, Vénétie / ITA), chaîne de magasins spécialisés dans la vente au détail de produits optiques. Ce partenariat avec Montefiore Investment permettra à Demenego d'élargir son équipe d'opticiens et d'optométristes, son offre et ses services, qui comprennent également des formations et des consultations spécialisées. Pour rappel, Vam Investments a acquis Demenego en 2020 (Montefiore Investment, communiqué de presse)",16/10/2024
Acquisition : ARCHIMED acquiert le fabricant de dispositifs médicaux FIM Medical,"Le fonds MED Rise d'ARCHIMED réalise son premier investissement dans FIM Medical (Auvergne-Rhône-Alpes / FRA), société qui conçoit et fabrique des dispositifs médicaux pour le dépistage des troubles de la vue, de l'audition et de la respiration. FIM Medical franchit une nouvelle étape de son développement en s'appuyant sur le soutien de l'équipe MedTech d'ARCHIMED. Rappelons qu'en avril dernier, le fonds MED Rise, dédié aux rachats d'entreprises dans le secteur mondial de la santé, a été clôturé à 400 M€ (ARCHIMED, communiqué de presse)",16/10/2024
Acquisition : La plateforme de transcription audio Gladia lève 16 M$,"Gladia (Bretagne / FRA), plateforme spécialisée dans l’intelligence artificielle, permettant aux entreprises de transformer leurs données non structurées en informations exploitables grâce à des solutions d'IA pour analyser des données complexes ainsi qu'à des API et outils avancés qui automatisent des tâches comme la transcription, la traduction, l'analyse sémantique et bien plus encore, annonce une levée de fonds de série A de 16 M$ menée par XAnge, avec la participation d'Illuminate Financial, XTX Ventures, Athletico Ventures, Gaingels, Mana Ventures, Motier Ventures, Roosh Ventures et Soma Capital. Ce financement soutiendra le lancement de Gladia Real-Time, une solution de transcription audio en temps réel qui offre un temps de latence inférieur à 300 ms et prend en charge plus de 100 langues et comprend des fonctions avancées telles que l'analyse des sentiments et le résumé, permettant aux entreprises d'améliorer leur efficacité et l'expérience de leurs clients (Gladia, communiqué de presse)",16/10/2024
